988195314.8678	1484537.7773548122	1884064.438687778	-1027335.2414351968	-3750.1832068349427	917.7225104091465	-3732.394994525846
988195324.8678	1447006.2074889778	1893203.5405317852	-1064638.1860556027	-3756.104945606165	910.09241421832	-3728.1692060191717
988195364.8678	1296312.0518900116	1928993.5669116478	-1213406.0727930565	-3778.14933544869	879.3830079871526	-3709.868611527165
988195437.3456509	1021241.2342740241	1990726.504779978	-1480952.0053925375	-3810.6719955574385	824.4622167184248	-3672.153336576995
988195508.6876974	748528.8622377504	2047710.1585132352	-1741500.5366129815	-3832.9598973224497	773.7706115166509	-3631.7571155145947
988195581.9420851	467193.34736526594	2102649.7674808605	-2006001.1061289157	-3846.6804236441085	727.2339342158597	-3589.801876046582
988195649.7368975	206174.08261920855	2150655.4824701496	-2248094.7568637277	-3852.657771590656	689.9072571714519	-3552.517338720517
988195716.8156185	-52318.81403803502	2195846.893122981	-2485226.3522466	-3853.8323522590335	658.3720133155796	-3518.217734027149
988195786.1019088	-319275.29926052847	2240484.6931556766	-2727855.9006738393	-3851.5893847277116	630.9492368422012	-3486.0325652415104
988195859.5472603	-601990.286019159	2285910.4902688977	-2982749.3344450057	-3846.7310253736964	606.8241601835172	-3455.6332791943696
988195938.9631886	-907215.3384687208	2333225.2879174473	-3256011.842897738	-3839.8099102936203	585.485062451928	-3426.8488097178156
988196026.3956901	-1242568.819598693	2383557.253019713	-3554405.158059389	-3831.2322800246393	566.5528730158327	-3399.550167051968
988196124.2219863	-1616879.2755996757	2438126.3630011524	-3885667.7054836904	-3821.320393053958	549.7512713536248	-3373.6622061470266
988196235.8383728	-2042781.0610290335	2498617.855756975	-4260806.194465748	-3810.29868519502	534.8100180900545	-3349.0458823787176
988196366.0844184	-2538265.300952798	2567367.12760174	-4695422.278794035	-3798.3173361464223	521.4957294386986	-3325.5495788007793
988196523.6594646	-3135741.2598456964	2648548.828638305	-5217584.777816436	-3785.3487212999953	509.5128185008816	-3302.8238841006114
988196714.7216916	-3857649.0272418624	2744838.1529572285	-5846488.476021936	-3771.8122880512956	499.01733051615656	-3281.3457748010924
988196931.5459579	-4674033.108445186	2852066.9018096933	-6555844.607205672	-3758.9678954173633	490.5500906590256	-3262.6282938974073
988197179.689488	-5605248.733891864	2972892.728384203	-7363322.0827030325	-3746.9057716082634	483.68386429805855	-3246.260448758267
988197458.2032745	-6647231.758917753	3106801.2287440854	-8265411.195476627	-3735.9390297079444	478.2200363858725	-3232.2470949408967
988197777.8397251	-7839699.884254625	3258905.4569260734	-9296507.068885546	-3725.843334608771	473.76693945554297	-3219.9896081283514
988198148.6637274	-9219540.976883233	3433871.9780369923	-10488462.611972624	-3716.55016148711	470.10766707059906	-3209.1967212748227
988198582.7997209	-10831099.531964347	3637268.4248164655	-11879522.493369231	-3708.0134752555264	467.0864451956628	-3199.661552655215
988199094.8271415	-12727618.050115231	3875751.5412745792	-13515574.13244764	-3700.2030455363706	464.58709548700716	-3191.23277171893
988199702.972106	-14975617.192276848	4157620.419945299	-15453929.007993031	-3693.0898160498623	462.5175035241564	-3183.7867171417183
988200429.9749588	-17658051.22810666	4493210.614193425	-17766041.753527094	-3686.6462179548303	460.8038145196485	-3177.2211539266905
988201305.1671977	-20881909.194173153	4895842.497186513	-20544059.050177693	-3680.839436922745	459.38469979015474	-3171.4440184059613
988202366.280863	-24784795.31186194	5382638.572944478	-23906484.966749355	-3675.6355320942785	458.20983783975845	-3166.3747012707972
988203660.9375933	-29540322.368050147	5975193.146643722	-28002824.102637265	-3671.0034531774204	457.23854845076494	-3161.945427546108
988205251.9529831	-35377503.84790153	6701985.812050055	-33030282.515728425	-3666.9063183719245	456.43620405985104	-3158.0909550675988
988207222.3191072	-42598897.60397433	7600635.299680317	-39249388.69898162	-3663.305601512676	455.7739849156557	-3154.751326822651
988209682.8153694	-51608344.674286775	8721346.82275639	-47007877.34401868	-3660.162114458081	455.2279834119735	-3151.87158244792
988212781.1474394	-62944254.135037094	10131048.269851748	-56769347.914433606	-3657.4380738833806	454.77862132892	-3149.402601973607
988216715.4751768	-77328902.6848444	11919517.449932111	-69155713.12178147	-3655.096707362389	454.409764139655	-3147.299834047855
988218256.8678	-82962288.55945009	12619856.411582682	-74006443.53582685	-3654.39487947484	454.3022950577145	-3146.6729775516196
