240386766.97967997	-0.006269650159859592	0.004643954985022571	0.00014756762484926093	21859336347.05932	23449862067.06839
240390366.97967997	-0.0062755558339229085	0.004639930617972898	0.0001476469954957347	21882428397.55643	23419880931.16285
240393966.97967997	-0.00628146164950735	0.004635898768587876	0.00014772631541973906	21905544941.734768	23389938432.522408
240397566.97967997	-0.006287367599002176	0.004631859428783778	0.00014780558441767927	21928685998.693733	23360034584.843513
240401166.97967997	-0.006293273674774194	0.004627812590476504	0.00014788480228554478	21951851587.524216	23330169401.739796
240404766.97967997	-0.006299179869167708	0.004623758245581604	0.000147963968818908	21975041727.308388	23300342896.74157
240408366.97967997	-0.0063050861745044965	0.0046196963860143285	0.00014804308381292523	21998256437.119114	23270555083.295444
240411966.97967997	-0.006310992583083761	0.004615627003689652	0.0001481221470623354	22021495736.019905	23240805974.763905
240415566.97967997	-0.006316899087182091	0.004611550090522327	0.00014820115836146027	22044759643.06439	23211095584.424786
240419166.97967997	-0.006322805679053435	0.004607465638426919	0.00014828011750420397	22068048177.29598	23181423925.470993
240422766.97967997	-0.0063287123509290465	0.004603373639317836	0.00014835902428405242	22091361357.747616	23151791011.009907
240426366.97967997	-0.006334619095017456	0.0045992740851093766	0.00014843787849407392	22114699203.441437	23122196854.06305
240429966.97967997	-0.0063405259035044246	0.004595166967715772	0.00014851667992691757	22138061733.388386	23092641467.565662
240433566.97967997	-0.0063464327685529235	0.004591052279051215	0.00014859542837481423	22161448966.58798	23063124864.36617
240437166.97967997	-0.006352339682303065	0.004586930011029912	0.00014867412362957525	22184860922.027847	23033647057.225834
240440766.97967997	-0.0063582466368721	0.004582800155566113	0.000148752765482593	22208297618.683525	23004208058.818222
240444366.97967997	-0.00636415362435434	0.0045786627045741515	0.00014883135372483982	22231759075.518105	22974807881.728855
240447966.97967997	-0.006370060636821158	0.0045745176499684915	0.0001489098881468684	22255245311.481876	22945446538.45468
240451566.97967997	-0.006375967666320916	0.0045703649836637585	0.00014898836853881095	22278756345.512005	22916124041.403744
240455166.97967997	-0.006381874704878958	0.004566204697574792	0.00014906679469037953	22302292196.53233	22886840402.894558
240458766.97967997	-0.006387781744497539	0.00456203678361667	0.0001491451663908652	22325852883.4529	22857595635.15583
240462366.97967997	-0.006393688777155813	0.004557861233704764	0.00014922348342913811	22349438425.16974	22828389750.32593
240465966.97967997	-0.006399595794809782	0.004553678039754769	0.0001493017455936471	22373048840.564552	22799222760.452427
240469566.97967997	-0.006405502789392264	0.0045494871936827535	0.00014937995267241962	22396684148.504353	22770094677.491657
240473166.97967997	-0.006411409752812843	0.004545288687405186	0.00014945810445306118	22420344367.8412	22741005513.308285
240476766.97967997	-0.0064173166769578485	0.004541082512838997	0.00014953620072275558	22444029517.411964	22711955279.674797
240480366.97967997	-0.0064232235536902955	0.004536868661901597	0.000149614241268264	22467739616.037876	22682943988.271122
240483966.97967997	-0.00642913037484987	0.004532647126510937	0.0001496922258759252	22491474682.524307	22653971650.684093
240487566.97967997	-0.006435037132252877	0.004528417898585538	0.0001497701543316556	22515234735.66055	22625038278.407024
240491166.97967997	-0.006440943817692196	0.0045241809700445335	0.00014984802642094823	22539019794.21935	22596143882.83925
240494766.97967997	-0.006446850422937259	0.004519936332807721	0.00014992584192887297	22562829876.956787	22567288475.28565
240498366.97967997	-0.006452756939734007	0.004515683978795588	0.0001500036006400766	22586665002.611877	22538472066.9562
240501966.97967997	-0.006458663359804844	0.004511423899929376	0.00015008130233878214	22610525189.906315	22509694668.9655
240505566.97967997	-0.006464569674848613	0.004507156088131099	0.00015015894680878877	22634410457.544273	22480956292.332256
