233838366.97967997	0.006166006458308679	0.01808798114496304	0.0011490268132010987	171930005.51821652	117276355768.45488
233841966.97967997	0.0065136051018332515	0.018978161932967856	0.0012446199812176926	166137952.23035958	117221221760.56012
233845566.97967997	0.006916674038947979	0.019997769873459702	0.0013553937381189038	160162086.04851645	117165952415.07547
233849166.97967997	0.0073886183739460196	0.02117577580807281	0.0014849993123299554	153988437.1405392	117110538081.76283
233852766.97967997	0.007947346974989241	0.022550284612036134	0.0016383096654078828	147600842.7332158	117054967620.55983
233856366.97967997	0.008617268714715288	0.02417237091844878	0.001821960176013403	140980414.15558335	116999228048.04004
233859966.97967997	0.009432427677471097	0.026111995631575305	0.002045197187717912	134104820.50118415	116943304064.94626
233863566.97967997	0.010441599337517113	0.028467435440375517	0.0023212562036626443	126947304.25300613	116887177411.06528
233867166.97967997	0.011716913198892807	0.03138089529896171	0.0026696917873567268	119475293.24161321	116830825962.06104
233870766.97967997	0.013369151273594972	0.0350655494654162	0.003120507540166453	111648382.95892951	116774222427.31032
233874366.97967997	0.015576486403782603	0.03985498205317265	0.0037219065581757167	103415294.75727955	116717332405.29382
233877966.97967997	0.018642391279373588	0.046299783354382694	0.004555891734104432	94709081.49855016	116660111352.53929
233881566.97967997	0.023123122219740836	0.055372703012406155	0.005772566494746605	85439138.68086722	116602499600.15457
233885166.97967997	0.030142725880310525	0.06895430929478535	0.007674769869056992	75476902.93674257	116544413579.25404
233888766.97967997	0.042304835156270565	0.0911659774719306	0.010962642860120936	64627660.36748319	116485728889.8761
233892366.97967997	0.06702532138389741	0.13291200319696697	0.017625659130866996	52566786.16040528	116426243112.92653
233895966.97967997	0.13454711867143435	0.2339984092815929	0.035750752134945496	38660793.44305024	116365575977.8928
233899566.97967997	0.5365161266561485	0.6980762540286669	0.14286895533780644	21204007.327946994	116302776661.3022
233903166.97967997	-2.22169692295512	-4.033840120358165	-0.6006546787648127	9258710.257104043	116237112614.30154
233906766.97967997	-0.4562457831618251	-0.32552204579882493	-0.12096844141354116	26260185.587194737	116187119574.26047
233910366.97967997	-0.2665195963341899	-0.14134077861796965	-0.07061838036369761	35628056.59232473	116139258690.46017
233913966.97967997	-0.2076851025497086	-0.08791438105929739	-0.05502471048902544	41098415.18952546	116091756106.5676
233917566.97967997	-0.18858288734860856	-0.06456058320610505	-0.04992753715145045	43667590.30326563	116044246684.7545
233921166.97967997	-0.19237183781222064	-0.052319669500246406	-0.050842994840358306	43671020.837575994	115996542015.57051
233924766.97967997	-0.22101476681103824	-0.04482266100276382	-0.058245671049896204	41109151.58650778	115948466001.73784
233928366.97967997	-0.2988077122701571	-0.03679832033523396	-0.07842172225138601	35647825.98950911	115899757825.4524
233931966.97967997	-0.5560183287610185	-0.0014405188864545357	-0.14508373119467027	26293314.41579279	115849836997.8354
233935566.97967997	-3.5455923168320953	2.8905202030909516	-0.9062942038252257	9247028.556600502	115797294445.65053
233939166.97967997	0.660966106882184	-0.014025847457675485	0.17117397433700282	24190414.771842714	115728487179.93484
233942766.97967997	0.20518496707373712	-0.04372942090504358	0.05255188831616519	42998193.28655418	115662740591.99489
233946366.97967997	0.10590710054599728	-0.029310820157613025	0.026828898704797256	59434626.24383119	115598747422.08888
233949966.97967997	0.06687025973906513	-0.019877437937941098	0.0167355881010526	74583624.16317524	115535735668.42252
233953566.97967997	0.047070148005641174	-0.013892711469716513	0.011623121098829979	88897550.00008662	115473368535.07335
233957166.97967997	0.03547447479940307	-0.009887278839295778	0.008632193913571291	102614896.155725	115411464254.76894
