234009017.62559998	-49864557993.71707	-143145836738.0395	-88611091.16245222	25597.47041772285	-8394.767446052741	-528.364234040041
234012617.62559998	-49772394795.54068	-143176022553.64804	-90513180.36912513	25604.304279960026	-8375.129308805921	-528.3519483303351
234016217.62559998	-49680207017.78494	-143206137663.2664	-92415224.87679887	25611.12573918624	-8355.48634114756	-528.3394012604895
234019817.62559998	-49587994705.105286	-143236182049.513	-94317223.74454808	25617.934792875407	-8335.838547474103	-528.3265928149823
234023417.62559998	-49495757902.165985	-143266155695.02225	-96219176.03139615	25624.731438497773	-8316.185932181641	-528.3135229782215
234027017.62559998	-49403496653.64073	-143296058582.44412	-98121080.7963047	25631.5156735198	-8296.528499666072	-528.3001917345449
234030617.62559998	-49311211004.21234	-143325890694.4445	-100022937.0981791	25638.28749540423	-8276.866254323002	-528.2865990682193
234034217.62559998	-49218900998.57268	-143355652013.70514	-101924743.9958694	25645.04690161007	-8257.199200547786	-528.2727449634417
234037817.62559998	-49126566681.42267	-143385342522.92352	-103826500.54816914	25651.793889592624	-8237.527342735526	-528.2586294043392
234041417.62559998	-49034208097.472534	-143414962204.81323	-105728205.81381631	25658.52845680342	-8217.850685281051	-528.2442523749678
234045017.62559998	-48941825291.441605	-143444511042.1033	-107629858.85148692	25665.25060069024	-8198.169232579039	-528.2296138593138
234048617.62559998	-48849418308.058655	-143473989017.5388	-109531458.71979952	25671.960318697136	-8178.482989023911	-528.2147138412931
234052217.62559998	-48756987192.06114	-143503396113.8805	-111433004.47732139	25678.65760826442	-8158.791959009823	-528.1995523047514
234055817.62559998	-48664531988.19627	-143532732313.90515	-113334495.18255329	25685.342466828628	-8139.096146930824	-528.184129233464
234059417.62559998	-48572052741.220245	-143561997600.40524	-115235929.89394164	25692.014891822557	-8119.395557180691	-528.168444611136
234063017.62559998	-48479549495.898575	-143591191956.1889	-117137307.6698718	25698.674880675226	-8099.69019415308	-528.1524984214025
234066617.62559998	-48387022297.005905	-143620315364.08044	-119038627.56867385	25705.32243081191	-8079.9800622414	-528.1362906478279
234070217.62559998	-48294471189.32628	-143649367806.91965	-120939888.6486156	25711.95753965412	-8060.265165838933	-528.1198212739065
234073817.62559998	-48201896217.65303	-143678349267.56235	-122841089.967906	25718.580204619593	-8040.54550933881	-528.103090283063
234077417.62559998	-48109297426.78882	-143707259728.88004	-124742230.58469296	25725.190423122287	-8020.821097134003	-528.0860976586509
234081017.62559998	-48016674861.545395	-143736099173.76016	-126643309.55706811	25731.788192572414	-8001.091933617299	-528.0688433839542
234084617.62559998	-47924028566.7442	-143764867585.1058	-128544325.94305801	25738.373510376376	-7981.358023181432	-528.0513274421864
234088217.62559998	-47831358587.21576	-143793564945.836	-130445278.80063152	25744.94637393681	-7961.61937021895	-528.0335498164909
234091817.62559998	-47738664967.80008	-143822191238.88565	-132346167.1876955	25751.50678065258	-7941.8759791223165	-528.0155104899408
234095417.62559998	-47645947753.346405	-143850746447.20523	-134246990.1620977	25758.054727918756	-7922.127854283854	-527.997209445539
234099017.62559998	-47553206988.713455	-143879230553.7613	-136147746.7816229	25764.5902131266	-7902.375000095819	-527.9786466662183
234102617.62559998	-47460442718.769516	-143907643541.536	-138048436.103992	25771.11323366361	-7882.617420950397	-527.9598221348414
234106217.62559998	-47367654988.39191	-143935985393.5274	-139949057.1868689	25777.623786913486	-7862.855121239634	-527.9407358342007
234109817.62559998	-47274843842.46767	-143964256092.74948	-141849609.0878532	25784.121870256127	-7843.08810535554	-527.9213877470186
234113417.62559998	-47182009325.89308	-143992455622.23184	-143750090.86448383	25790.607481067622	-7823.316377690044	-527.9017778559471
