988189456.8678	20195417.86747651	-5093326.662972416	20265584.728258893	-3100.923535942103	1198.343172552375	-3574.8476495396267
988189466.8678	20164408.36725828	-5081343.137701605	20229835.936746042	-3100.976543598712	1198.3618872025447	-3574.910684118254
988189506.8678	20040365.033134308	-5033407.160095168	20086834.439099383	-3101.19074414163	1198.437083591446	-3575.1647019617803
988189605.3750316	19734848.76908785	-4915343.231641171	19734623.55881987	-3101.7334292952723	1198.6246233673355	-3575.803416706061
988189999.4039578	18512214.828744307	-4442897.513139568	18325121.130361196	-3104.141135997104	1199.4110242862155	-3578.5636442132645
988190963.4592574	15516074.126504757	-3285564.2363776155	14871295.494511101	-3112.1554439224856	1201.638758418565	-3587.148278461535
988191878.8202939	12662200.521117538	-2184461.5105342935	11582636.601555802	-3124.385715865565	1204.2973739133956	-3599.1904452690087
988192579.6563628	10467588.925829796	-1339601.2093494013	9055635.639486972	-3139.661178562721	1206.769602781246	-3613.1342358160327
988193127.3299128	8743266.189485965	-678118.248605774	7072679.992196398	-3158.6850321533757	1208.8246731424013	-3629.2681072433684
988193561.4443992	7367281.250920995	-153055.65606736293	5493384.653424292	-3182.3274500703515	1210.0392773705553	-3647.769456621807
988193911.0780289	6249850.993770833	270019.99805199564	4214533.1370974	-3211.7874991424087	1209.7295681776018	-3668.754554904152
988194266.6874593	5099847.142526436	699633.203696183	2904846.240557681	-3260.2727411665346	1205.3334317123242	-3698.924715896269
988194553.9280056	4154699.399648222	1044342.4842047016	1837784.9730486032	-3326.177302543208	1192.4769957323274	-3732.238585208094
988194726.1391692	3577010.434567406	1248316.8387692643	1193063.7799493962	-3386.207657282961	1174.4424784696303	-3755.524539139385
988194865.5523823	3100568.7166012162	1410378.2940698233	668206.2362104837	-3451.601462677099	1148.169927090476	-3773.500384819414
988195007.1668375	2605988.03286241	1570073.4427239199	132879.09792330296	-3536.390381201751	1103.4709434180381	-3784.9516217382115
988195127.9905078	2173669.0719592464	1700082.1073581954	-324377.37260600337	-3621.140128588658	1045.1294714633916	-3781.1671376481195
988195241.0586909	1759602.100540505	1814287.6352037063	-750833.9326947287	-3702.346253392706	972.2951847919932	-3758.6677188542712
988195346.507227	1365582.0928275425	1912712.6264997812	-1145218.5848156917	-3768.387369634061	893.4680739260888	-3718.530072147486
988195441.3741829	1005875.4588445794	1994033.5665729	-1495748.2515393398	-3812.193276773476	821.4552543297845	-3669.9201847524505
988195536.739533	640904.7354460126	2069142.2310530562	-1843157.5025900581	-3839.224403843229	755.1864371337425	-3615.5911041770023
988195640.5388075	241598.0104478646	2144273.279336107	-2215399.9861134375	-3852.1544778497987	694.6117538552644	-3557.4194308351744
988195750.0171351	-180271.63521170436	2217456.113071309	-2601773.0732852924	-3853.09970187238	644.5855363961607	-3502.344801760862
988195866.5287895	-628852.2836232913	2290117.7539103343	-3006864.2412349773	-3846.1607480363327	604.7295971570185	-3452.9085716189174
988195998.3066369	-1134919.1724032082	2367538.1751187574	-3458793.7496666093	-3834.0305290598735	572.1408770185877	-3407.820547379959
988196151.213358	-1719988.5576438112	2452876.876005738	-3976628.617150393	-3818.593695104998	545.7259096796238	-3367.2231801691037
988196334.7332069	-2419141.1389657184	2550929.290145665	-4591059.436106026	-3801.092094948114	524.3089824426979	-3330.7023738834
988196545.9750174	-3220194.9413348995	2659844.5801312444	-5291220.914647327	-3783.6517021668383	508.0143753500827	-3299.9317339994195
988196788.478549	-4135676.5899326233	2781443.159464649	-6088191.27940486	-3767.190670628689	495.7023255807047	-3274.302940364651
988197071.3483022	-5199054.15845798	2920233.381822808	-7011173.913298438	-3751.923222069906	486.2586572152135	-3252.726805764986
988197404.8730434	-6447982.900347296	3081108.2422716394	-8092824.130003304	-3737.9656455053605	478.94918407219757	-3234.465945554467
988197801.6875696	-7928641.149894884	3269951.436777335	-9373055.72980766	-3725.3543870913895	473.2471183332823	-3218.9549889593604
988198277.6383425	-9698907.857295545	3494051.56078026	-10901795.378457533	-3714.0790334160065	468.7613769458775	-3205.7437717608013
988198852.8238704	-11832170.465028603	3762579.3895749743	-12742260.095008709	-3704.105284988162	465.1934284725012	-3194.4647324397956
988199552.5382576	-14420765.481998542	4087005.5684137368	-14973898.146864193	-3695.395588789701	462.30917077427836	-3184.8148897204223
988200410.6243778	-17588322.00491795	4482613.732819637	-17702973.14808666	-3687.904807348778	459.91076992062364	-3176.5184628619295
988201470.7005544	-21494223.57374894	4968988.794413645	-21066293.413695	-3681.6171399845725	457.82458914654956	-3169.3363789940827
988202787.6478916	-26339131.374877915	5570587.255694316	-25235766.307886053	-3676.56350495721	455.8807918357501	-3163.051064460331
988204435.7688613	-32395165.731225733	6320247.227092874	-30443971.675196353	-3672.8260933375113	453.8814857711868	-3157.424921517745
988206512.0099772	-40018146.59960198	7260203.061054298	-36993864.306638665	-3670.5943865358	451.56990002256134	-3152.196062512281
988209139.9197204	-49663166.846864924	8443000.875833083	-45270542.22989761	-3670.2207824320317	448.5763277072046	-3147.047479294306
988212474.2698799	-61903775.09017863	9931806.875524469	-55754554.18121294	-3672.295690238369	444.33241104575137	-3141.560218070041
988216700.6699548	-77434933.94937983	11796668.38833118	-69018434.96322915	-3677.744356330139	437.94434163174185	-3135.159897018075
988218256.8678	-83160239.72502385	12476138.840425422	-73895548.79027013	-3680.375401013144	435.2697495417441	-3132.8249064300103
