988189456.8678	20195417.86747651	-5093326.662972416	20265584.728258893	-3100.923535942103	1198.343172552375	-3574.8476495396267
988189466.8678	20164408.3363724	-5081343.15667981	20229835.955013912	-3100.9827192326707	1198.3580925926913	-3574.9070316590482
988189506.8678	20040364.262529407	-5033407.633519051	20086834.894682065	-3101.221529788544	1198.4181724209898	-3575.1465065029206
988189666.8678	19544090.390387893	-4841641.117346693	19514732.94398937	-3102.2112668598156	1198.665056764498	-3576.1366456077503
988190306.8678	17557261.774885923	-4074152.6319529754	17224602.32269457	-3106.8163945295373	1199.769591279799	-3580.69448032364
988192866.8678	9561629.964556506	-994638.154660742	8018515.369529193	-3150.125978873839	1206.9344003452075	-3619.9734978761735
988194053.8711908	5785048.622129994	439725.64661856863	3692656.5827652644	-3230.1436993716416	1207.7076835216674	-3678.6769381918602
988194521.4815737	4256511.100827797	1002148.5498617919	1961967.290448026	-3318.9639778151673	1193.684133152665	-3727.2808524924317
988195002.6883082	2614739.489193992	1561126.2393724902	153256.58292558318	-3536.264064985511	1103.9226743026777	-3784.4953556407763
988195409.527071	1118514.092065953	1962620.1597934212	-1375028.1002115225	-3803.7286428648313	841.9654257280571	-3686.390571394455
988195843.6602635	-551259.3515594101	2269549.167114351	-2923555.6301777577	-3851.7309382454523	607.0975081310037	-3459.7803292470867
988196229.1835728	-2029172.1522266688	2486605.5323802037	-4233400.423095596	-3814.2610877815787	531.0235259560385	-3348.055549307549
988196802.8661327	-4203437.736201751	2777605.823193456	-6128892.509251128	-3769.3693154750845	490.7406057002962	-3270.786151271337
988197908.3980373	-8342788.292272662	3304723.2346007223	-9707602.404332673	-3725.26426585431	467.94220806082745	-3213.538442523731
988199616.6373229	-14678605.990312994	4094291.577215038	-15166089.882068852	-3696.889019196677	458.4302469365477	-3182.4437365292306
988202760.7036755	-26265182.726571057	5526330.95750013	-25135041.167537846	-3676.940717341855	453.5649658653331	-3162.610506350861
988208750.0710318	-48242017.66997796	8233952.963864291	-44034079.523845255	-3664.0898389454355	451.1195805953526	-3150.6001869330603
988218256.8678	-83037678.01755925	12516430.097426603	-73951729.7549176	-3657.257934647208	450.0220811578052	-3144.440490132951
