988189456.8678	-3.427267074584961e-07	1.1641532182693481e-07	-3.8743019104003906e-07	-4.547473508864641e-13	2.7284841053187847e-12	-1.3642420526593924e-12
988189466.8678	-3.46451997756958e-07	1.1920928955078125e-07	-3.986060619354248e-07	0.0	2.2737367544323206e-12	-9.094947017729282e-13
988189506.8678	-3.5390257835388184e-07	1.1920928955078125e-07	-3.948807716369629e-07	-9.094947017729282e-13	2.5011104298755527e-12	-9.094947017729282e-13
988189666.8678	-3.427267074584961e-07	1.1362135410308838e-07	-3.762543201446533e-07	-4.547473508864641e-13	2.2737367544323206e-12	-4.547473508864641e-13
988190306.8678	-5.699694156646729e-07	9.173527359962463e-08	-5.103647708892822e-07	5.729816621169448e-11	7.275957614183426e-12	3.501554601825774e-11
988191350.1207668	-1.7724931240081787e-05	-3.825593739748001e-05	2.975761890411377e-05	2.440765456412919e-08	4.691173671744764e-09	1.2425971362972632e-08
988191987.1421598	-0.00018050707876682281	2.9534567147493362e-05	-0.00016333535313606262	2.5590907171135768e-08	5.44787326361984e-09	1.2439613783499226e-08
988192510.4473139	-7.868930697441101e-05	-4.860572516918182e-06	-5.1468610763549805e-05	2.7923306333832443e-08	6.031314114807174e-09	1.3475982996169478e-08
988193048.6881752	5.0535425543785095e-05	-6.798875983804464e-05	0.00011218246072530746	4.2516148823779076e-08	1.217676981468685e-08	1.7188085621455684e-08
988193358.1604785	-5.132518708705902e-05	-2.1107145585119724e-05	-1.3610348105430603e-05	4.13765519624576e-08	1.25883161672391e-08	1.5906152839306742e-08
988193507.8431482	-5.7522207498550415e-05	-1.4515098882839084e-05	-2.5424174964427948e-05	4.106141204829328e-08	1.262424120795913e-08	1.56387613969855e-08
988193778.8479935	-3.9771199226379395e-05	-1.4911987818777561e-05	-1.2150034308433533e-05	4.165667633060366e-08	1.3164708434487693e-08	1.5467321645701304e-08
988194002.772262	-0.0001814151182770729	4.400638863444328e-05	-0.00018009403720498085	3.6069195630261675e-08	1.3052840586169623e-08	1.1553311196621507e-08
988194226.4286507	-0.00035837478935718536	0.00011445826385170221	-0.0003863973543047905	2.307388058397919e-08	1.109197000914719e-08	4.3410182115621865e-09
988194425.2514156	-0.00036089494824409485	0.00012035248801112175	-0.00039477599784731865	1.1469637684058398e-08	5.531092028832063e-09	2.1395862859208137e-09
988194586.941892	-0.0003399238921701908	0.00011633220128715038	-0.0003751444164663553	1.5670593711547554e-09	-1.6736976249376312e-09	2.998149284394458e-09
988194717.9729995	-0.00020661624148488045	7.088016718626022e-05	-0.00022821035236120224	7.2441252996213734e-09	-3.901277523254976e-09	9.58016244112514e-09
988194826.2584262	-0.00026834243908524513	9.174039587378502e-05	-0.000296039623208344	-7.737526175333187e-09	-1.2907094060210511e-08	8.76980266184546e-09
988194918.5229064	-0.00012412993237376213	4.312093369662762e-05	-0.00013769697397947311	9.569703252054751e-09	-7.569042281829752e-09	1.5341356629505754e-08
